Date,Open,High,Low,Close,Volume,Adj_Close
2018-08-28,70900,72200,70900,72100,229474,0
2018-08-29,71700,72700,71500,72700,198466,0
2018-08-30,72400,72600,70800,70800,207545,0
2018-08-31,70800,71600,70800,71500,205828,0
2018-09-03,71100,71900,70800,71100,100419,0
2018-09-04,71200,71800,71200,71600,136908,0
2018-09-05,71200,71800,70800,71100,177044,0
2018-09-06,71400,71800,70800,71300,120607,0
2018-09-07,71900,71900,70800,71500,227753,0
2018-09-10,70900,71100,70100,70900,147793,0
2018-09-11,70900,71100,70500,70900,137643,0
2018-09-12,71200,71600,70800,71600,180139,0
2018-09-13,72000,72100,71000,71400,237747,0
2018-09-14,72000,73000,71400,72200,225968,0
2018-09-17,71700,73100,71200,71700,126588,0
2018-09-18,71100,71600,69900,71600,213766,0
2018-09-19,71200,71700,70600,71500,237580,0
2018-09-20,71300,71800,70300,71600,216875,0
2018-09-21,72500,72900,71800,72400,222677,0
2018-09-27,71100,73000,71000,72400,486879,0
2018-09-28,72700,73900,72400,72600,306833,0
2018-10-01,72500,73600,72500,73300,126642,0
2018-10-02,73200,74100,72400,72600,196657,0
2018-10-04,73800,73900,71200,72400,360611,0
2018-10-05,73300,73300,70500,71900,277460,0
2018-10-08,72300,72400,69200,69700,260502,0
2018-10-10,70300,70400,66400,67200,367747,0
2018-10-11,64100,66900,62900,62900,514140,0
2018-10-12,64500,65100,63000,64300,366044,0
2018-10-15,65200,66000,64300,65600,232477,0
2018-10-16,66700,66700,64800,65200,161246,0
2018-10-17,65500,66100,65300,65800,82919,0
2018-10-18,65800,65800,64900,65400,110608,0
2018-10-19,65600,65900,63900,64800,227796,0
2018-10-22,64800,65000,63500,64800,204528,0
2018-10-23,63800,64500,62600,63400,141332,0
2018-10-24,63900,64600,63300,64400,190249,0
2018-10-25,64700,64700,62800,64400,279229,0
2018-10-26,63700,64100,61400,62000,140312,0
2018-10-29,63000,64000,62600,62800,200747,0
2018-10-30,62400,64200,62000,63400,169122,0
2018-10-31,63600,66600,62900,66300,278055,0
2018-11-01,65900,66400,65100,65200,217969,0
2018-11-02,65400,67000,65200,67000,139401,0
2018-11-05,66200,66500,64600,66200,240792,0
2018-11-06,67000,67500,65500,66800,143257,0
2018-11-07,66200,67300,65300,66900,269946,0
2018-11-08,67200,68700,67200,67300,232252,0
2018-11-09,66800,68400,66700,67900,218183,0
2018-11-12,68100,69400,68000,69000,131228,0
2018-11-13,69400,69400,66900,68100,212933,0
2018-11-14,68200,69000,68000,68900,135647,0
2018-11-15,68500,69300,68000,68900,126684,0
2018-11-16,68900,71600,68200,70900,239390,0
2018-11-19,70400,73100,70400,72800,287253,0
2018-11-20,72800,73400,71700,72100,156527,0
2018-11-21,72400,72500,70400,71100,200654,0
2018-11-22,71100,71100,69200,70700,193398,0
2018-11-23,70700,71400,69500,69900,158476,0
2018-11-26,70800,71600,70000,70900,126453,0
2018-11-27,70800,72400,69800,72400,134760,0
2018-11-28,72800,72800,71000,71500,173313,0
2018-11-29,72800,73300,72100,73000,201001,0
2018-11-30,73000,73500,71900,72200,321168,0
2018-12-03,73100,73600,72200,72400,140452,0
2018-12-04,71800,72400,70700,71700,221726,0
2018-12-05,71400,72800,70900,71700,157964,0
2018-12-06,72500,72500,69800,70800,221289,0
2018-12-07,70700,71000,70100,70500,186050,0
2018-12-10,69000,70000,67500,68200,331029,0
2018-12-11,67500,68200,67000,67500,266260,0
2018-12-12,68600,71600,67900,71300,230477,0
2018-12-13,71700,73700,71400,73700,546844,0
2018-12-14,74500,74800,72700,73800,383038,0
2018-12-17,74700,75900,74100,74500,332291,0
2018-12-18,74600,74600,72100,72300,331006,0
2018-12-19,72400,73300,71100,71300,289797,0
2018-12-20,71600,72200,70400,71400,180563,71400
2018-12-21,72000,72000,70600,71600,331052,71600
2018-12-24,71600,72200,70700,71500,135299,71500
2018-12-26,70700,71400,68700,69400,173278,69400
2018-12-27,68400,69500,67200,68700,149994,68700
2018-12-28,69000,70500,68700,69900,145775,69900
2019-01-02,69400,70000,67800,68100,135878,68100
2019-01-03,68200,69700,67600,68400,117519,68400
2019-01-04,69600,69800,67500,69500,176280,69500
2019-01-07,70100,70600,69000,70000,177297,70000
2019-01-08,71000,71000,68600,68800,119131,68800
2019-01-09,68600,70900,68300,70300,213079,70300
2019-01-10,70900,72500,70000,70400,358356,70400
2019-01-11,70800,71000,70000,70800,214367,70800
2019-01-14,70800,70800,69100,70000,169610,70000
2019-01-15,70700,73400,69900,73200,204124,73200
2019-01-16,73400,74300,72600,74300,190700,74300
2019-01-17,74600,74900,74000,74400,243924,74400
2019-01-18,75100,75500,74400,75500,187690,75500
2019-01-21,75800,76200,74500,75200,164235,75200
2019-01-22,74600,75800,74300,74900,115169,74900
2019-01-23,74600,75300,73100,74900,177655,74900
2019-01-24,73700,75300,73500,75300,241607,75300
2019-01-25,75400,77200,75000,77100,302555,77100
2019-01-28,76700,77600,75700,77100,202032,77100
2019-01-29,76500,76800,75100,75900,173312,75900
2019-01-30,76900,77200,75500,77200,281431,77200
2019-01-31,78800,78800,76800,77700,257040,77700
2019-02-01,78500,78800,77000,77500,232526,77500
2019-02-07,77500,78000,75900,77300,233046,0
2019-02-08,77700,78000,75200,75900,172823,0
2019-02-11,75900,76200,74600,75400,363489,0
2019-02-12,76500,77400,75500,76500,313386,0
2019-02-13,0,77000,75600,76100,191761,0
2019-02-14,75200,77500,74300,77500,246255,0
2019-02-15,76300,76800,74600,75700,145432,0
2019-02-18,76500,78500,75800,78400,340909,0
2019-02-19,77500,78000,75800,76300,219293,0
2019-02-20,75600,76800,75200,76200,282737,0
2019-02-21,76200,76600,75400,75500,256077,0
2019-02-22,75500,75800,74700,75300,703670,0
2019-02-25,75100,75400,74000,74900,213978,0
2019-02-26,74700,75100,74000,74200,481508,0
2019-02-27,74700,75500,74400,75400,194711,0
2019-02-28,75500,75500,74400,75000,394096,0
2019-03-04,75500,76000,74100,74600,226893,0
2019-03-05,73600,74500,73200,74300,166701,0
2019-03-06,73700,75000,73000,74800,265549,0
2019-03-07,75900,76200,73900,74300,199152,0
2019-03-08,73600,73700,72500,73200,378264,0
2019-03-11,73100,75300,72600,74900,132508,0
2019-03-12,74700,76000,74100,75500,145958,0
2019-03-13,76000,76700,75500,76400,191858,0
2019-03-14,76600,76600,74900,75700,274824,0
2019-03-15,75700,78600,75600,78500,391576,0
2019-03-18,78600,79400,77500,79300,135959,0
2019-03-19,79500,79500,77200,78200,121317,0
2019-03-20,77200,79000,76500,77700,174462,0
2019-03-21,77700,78800,76400,77500,174986,0
2019-03-22,76500,78300,75300,78300,186989,0
2019-03-25,77600,78000,74500,74700,150144,0
2019-03-26,74700,77000,74700,76800,207261,0
2019-03-27,76600,78600,76300,78200,197519,0
2019-03-28,78400,78400,75600,77500,218054,0
2019-03-29,78400,78400,76700,77500,236507,0
2019-04-01,77000,78400,76900,77400,158690,77400
2019-04-02,77000,77900,76100,77900,234651,77900
2019-04-03,76400,78800,76400,78800,219538,78800
2019-04-04,78900,79200,77600,77900,182003,77900
2019-04-05,77300,77800,76600,77400,140668,77400
2019-04-08,76900,77900,76100,76900,227866,76900
2019-04-09,76400,78900,76300,78300,252818,78300
2019-04-10,77500,78700,77300,78700,244101,78700
2019-04-11,78200,79100,77100,78900,319408,78900
2019-04-12,77700,78600,75600,75900,325800,75900
2019-04-15,75900,76300,75300,75700,217213,75700
2019-04-16,75700,76700,75400,76200,221842,76200
2019-04-17,75800,76200,74700,74900,225886,74900
2019-04-18,74900,75000,74000,74100,200106,74100
2019-04-19,74100,74300,73600,73700,82391,73700
2019-04-22,73700,74600,73400,74600,118058,74600
2019-04-23,74600,75200,74000,75000,135811,75000
2019-04-24,75000,75100,74000,74700,259098,74700
2019-04-25,74600,74900,73900,74500,133021,74500
2019-04-26,75500,75500,74400,74500,208551,74500
2019-04-29,73700,74600,73500,74400,169742,74400
2019-04-30,74800,74800,72200,73000,254613,73000
2019-05-02,73500,76000,73000,75900,251297,75900
2019-05-03,74700,75300,74000,74100,129007,74100
2019-05-07,73300,74200,72900,73800,201749,73800
2019-05-08,73000,73500,72700,73300,157157,73300
2019-05-09,73100,73500,71900,71900,284668,71900
2019-05-10,72000,73200,71600,72000,185672,72000
2019-05-13,69500,71900,68900,71700,218732,71700
2019-05-14,73000,73000,70500,71200,199503,71200
2019-05-15,71800,71900,70600,71900,223299,71900
2019-05-16,0,0,0,0,0,0
2019-05-17,71700,71700,70800,71400,181688,71400
2019-05-20,71700,72700,71200,71500,135768,71500
2019-05-21,71500,72700,71500,72000,153336,72000
2019-05-22,71600,72100,70500,71700,214740,71700
2019-05-23,72200,72200,70000,70900,185738,70900
2019-05-24,70000,71200,70000,70700,163650,70700
2019-05-27,70700,71700,70100,71500,158831,71500
2019-05-28,71500,72600,71200,72200,366053,72200
2019-05-29,72800,72900,70900,71100,199326,71100
2019-05-30,70100,73000,70100,73000,145640,73000
2019-05-31,72900,74200,72300,73300,246808,73300
2019-06-03,72400,74900,71800,74800,251843,74800
2019-06-04,73700,74800,72800,73700,190730,73700
2019-06-05,73800,74000,72700,72900,100955,72900
2019-06-07,73200,74700,72500,74300,197446,74300
2019-06-10,73700,75400,73700,75300,159573,75300
2019-06-11,74600,78500,74400,78300,430436,78300
2019-06-12,78300,78500,76500,76800,238596,76800
2019-06-13,76100,77000,74100,76900,437179,76900
2019-06-14,76100,76500,75000,76500,273082,76500
2019-06-17,76600,77300,75000,75500,181668,75500
