Date,Open,High,Low,Close,Volume,Adj_Close
2018-03-09,5320,5520,5310,5520,125791,0
2018-03-12,5640,5800,5120,5260,169736,0
2018-03-13,5270,5350,4875,5310,65024,0
2018-03-14,5310,5480,5310,5380,32550,0
2018-03-15,5490,5680,5010,5100,151430,0
2018-03-16,5200,5350,5100,5280,34597,0
2018-03-19,5280,5380,5140,5310,12529,0
2018-03-20,5330,5400,5250,5320,19157,0
2018-03-21,5320,5430,5280,5320,19770,0
2018-03-22,5360,5440,5120,5120,34558,0
2018-03-23,5070,5150,4995,5000,12095,0
2018-03-26,4910,5190,4910,5130,17155,0
2018-03-27,5200,5200,4995,5140,20088,0
2018-03-28,5080,5090,4980,5050,10735,0
2018-03-29,5050,5050,4945,4980,14523,0
2018-03-30,4980,5190,4980,5050,7364,0
2018-04-02,4980,5180,4955,5010,12399,0
2018-04-03,4910,5010,4885,4970,17886,0
2018-04-04,5090,5090,4880,4935,10350,0
2018-04-05,4955,5000,4895,4940,7718,0
2018-04-06,4970,4970,4855,4965,14071,0
2018-04-09,4855,5020,4755,4785,19616,0
2018-04-10,4705,4780,4490,4640,38722,0
2018-04-11,4505,5000,4505,4895,37723,0
2018-04-12,4805,5230,4805,5210,115179,0
2018-04-13,5250,5400,5050,5360,59666,0
2018-04-16,5400,5480,5230,5370,36356,0
2018-04-17,5250,5410,5250,5400,23427,0
2018-04-18,5450,5580,5360,5370,33553,0
2018-04-19,5370,5490,5290,5420,20024,0
2018-04-20,5420,5520,5260,5470,31506,0
2018-04-23,5470,5520,5220,5270,44958,0
2018-04-24,5390,5390,5200,5200,17532,0
2018-04-25,5120,5360,5110,5210,8597,0
2018-04-26,5160,5390,5160,5340,19056,0
2018-04-27,5400,5470,5270,5420,12901,0
2018-04-30,5480,5500,5260,5350,11440,0
2018-05-02,5350,5430,5250,5360,22718,0
2018-05-03,5360,5410,5200,5410,21116,0
2018-05-04,5250,5460,5250,5430,12685,0
2018-05-08,5430,6250,5320,6020,248617,0
2018-05-09,6050,6400,5890,6060,92874,0
2018-05-10,6030,6200,5930,6200,36571,0
2018-05-11,6390,6400,6060,6300,44138,0
2018-05-14,6350,6510,6310,6450,37254,0
2018-05-15,6450,7410,6450,7200,228195,0
2018-05-16,7200,7460,7000,7060,89304,0
2018-05-17,7060,7450,7060,7360,52905,0
2018-05-18,7690,7690,7160,7330,49404,0
2018-05-21,7320,7320,6810,7310,44785,0
2018-05-23,7310,7310,7010,7020,27598,0
2018-05-24,6950,7090,6650,6700,56844,0
2018-05-25,6430,6850,6430,6720,39987,0
2018-05-28,6800,7190,6550,7000,37280,0
2018-05-29,7010,7160,6900,7050,23289,0
2018-05-30,7180,7180,6690,6730,25723,0
2018-05-31,6730,6900,6670,6870,13960,0
2018-06-01,6990,7030,6710,6900,12071,0
2018-06-04,7000,7000,6730,6850,16616,0
2018-06-05,6900,6970,6600,6820,24697,0
2018-06-07,6880,7380,6840,7250,79391,0
2018-06-08,7250,7330,7130,7330,13754,0
2018-06-11,7330,7480,7210,7320,19155,0
2018-06-12,7300,7400,7000,7060,31181,0
2018-06-14,7060,7350,7050,7110,15775,0
2018-06-15,7240,7240,7030,7050,10479,0
2018-06-18,7190,7190,6730,6770,17873,0
2018-06-19,6650,6880,6610,6610,12883,0
2018-06-20,6610,6900,6610,6860,22847,0
2018-06-21,6950,7150,6910,6910,21529,0
2018-06-22,6950,6990,6700,6940,11364,0
2018-06-25,6940,7000,6810,6950,10162,0
2018-06-26,6820,6990,6610,6910,14596,0
2018-06-27,6720,7060,6720,6950,13725,0
2018-06-28,6970,7160,6850,6880,21979,0
2018-06-29,6990,7200,6890,7200,40340,0
2018-07-02,7240,7330,6950,7000,31835,0
2018-07-03,7000,7120,6760,6960,29350,0
2018-07-04,7070,7080,6830,6940,11848,0
2018-07-05,6850,7080,6780,6880,8181,0
2018-07-06,7200,7200,6610,7030,16164,0
2018-07-09,7180,7180,6860,6890,16099,0
2018-07-10,6890,7560,6890,7560,165599,0
2018-07-11,7590,7590,7110,7450,85048,0
2018-07-12,7470,7580,7320,7500,33244,0
2018-07-13,7540,7570,7420,7520,44207,0
2018-07-16,7470,7610,7070,7210,65785,0
2018-07-17,7300,7300,7190,7210,17759,0
2018-07-18,7010,7210,6500,6700,105183,0
2018-07-19,6550,6890,6520,6820,21307,0
2018-07-20,6900,7180,6790,7090,21129,0
2018-07-23,7020,7430,7020,7190,77963,0
2018-07-24,7250,7260,6900,7120,21559,0
2018-07-26,7240,7530,7240,7380,35090,0
2018-07-27,7450,7690,7090,7310,143607,0
2018-07-30,7420,7420,6850,7220,58010,0
2018-07-31,7030,7380,7030,7180,24221,0
2018-08-01,7210,7370,7080,7140,17374,0
2018-08-02,7140,7230,7000,7100,18435,0
2018-08-03,6940,7370,6940,7100,6794,0
2018-08-06,7270,7270,6900,6970,18021,0
2018-08-07,6970,9000,6910,7980,323668,0
2018-08-08,7670,7750,7450,7570,210536,0
2018-08-09,7570,8020,7470,7600,149754,0
2018-08-10,7700,7760,7340,7480,49042,0
2018-08-13,7480,7640,7400,7570,43411,0
2018-08-14,7700,7700,7520,7690,37918,0
2018-08-16,7420,7670,7350,7580,46286,0
2018-08-17,7600,7880,7600,7720,77179,0
2018-08-20,7840,7980,7700,7860,72687,0
2018-08-21,7860,7860,7710,7800,45274,0
2018-08-22,7800,7840,7680,7720,35436,0
2018-08-23,7790,7820,7680,7690,47491,0
2018-08-24,7720,8850,7690,8000,398203,0
2018-08-27,8200,8890,8010,8480,421673,0
2018-08-28,8480,8540,8090,8170,129257,0
2018-08-29,8080,8080,7280,7370,194195,0
2018-08-30,7350,7410,7120,7300,62085,0
2018-08-31,7300,7300,6910,7010,77627,0
2018-09-03,6910,7050,6590,6670,99768,0
2018-09-04,6900,6900,6680,6730,28946,0
2018-09-05,6700,6850,6660,6740,19295,0
2018-09-06,6740,6870,6670,6690,13357,0
2018-09-07,6760,6760,6390,6400,50549,0
2018-09-10,6400,6400,6000,6270,28733,0
2018-09-11,6270,6470,6270,6440,6489,0
2018-09-12,6440,6440,6260,6400,14019,0
2018-09-13,6400,6440,6230,6370,4817,0
2018-09-14,6240,6270,6000,6030,42325,0
2018-09-17,6110,6200,5980,6040,21535,0
2018-09-18,6030,6240,6000,6020,16272,0
2018-09-19,6020,6200,6000,6040,7129,0
2018-09-20,6380,6380,6090,6110,10198,0
2018-09-21,6150,6150,6050,6050,8803,0
2018-09-27,6230,6230,6050,6050,4589,0
2018-09-28,6050,6200,6000,6050,6038,0
2018-10-01,6070,6070,5810,5940,14124,0
2018-10-02,5720,6100,5720,5940,6323,0
2018-10-04,5850,6080,5810,5810,6168,0
2018-10-05,6100,6100,5350,5460,33534,0
2018-10-08,5630,6080,5510,5620,6927,0
2018-10-10,5620,5810,5450,5550,14925,0
2018-10-11,5470,5500,5210,5430,23623,0
2018-10-12,5420,5420,5160,5320,8755,0
2018-10-15,5310,5320,5100,5100,9740,0
2018-10-16,5100,5300,5040,5240,8776,0
2018-10-17,5270,5440,5200,5240,5804,0
2018-10-18,5480,5480,5240,5280,2792,0
2018-10-19,5280,5300,5030,5280,2006,0
2018-10-22,5240,5290,5090,5230,3988,0
2018-10-23,5390,5390,5010,5140,6881,0
2018-10-24,5170,5210,5020,5160,2528,0
2018-10-25,5250,5250,4945,5150,13322,0
2018-10-26,5200,5200,4800,4965,9875,0
2018-10-29,4965,4965,4740,4900,11013,0
2018-10-30,5000,5000,4015,4770,19758,0
2018-10-31,5390,5390,4780,4915,3583,0
2018-11-01,4875,5000,4820,4900,11035,0
2018-11-02,4900,5340,4860,5060,4985,0
2018-11-05,5320,5320,4960,5020,12292,0
2018-11-06,4905,5190,4905,5010,4472,0
2018-11-07,5030,5030,4940,4945,6538,0
2018-11-08,5090,5090,4950,5020,8416,0
2018-11-09,5030,5030,4780,4950,2360,0
2018-11-12,4895,5040,4780,4800,3575,0
2018-11-13,4605,4805,4605,4730,5633,0
2018-11-14,4985,4985,4665,4820,6693,0
2018-11-15,4750,4930,4745,4860,5469,0
2018-11-16,4860,5000,4810,4810,8760,0
2018-11-19,4870,5190,4870,4925,7949,0
2018-11-20,4925,5040,4780,4800,14571,0
2018-11-21,4795,4850,4730,4810,3644,0
2018-11-22,4810,5130,4800,4865,2935,0
2018-11-23,4865,5120,4710,4870,3495,0
2018-11-26,4870,4870,4770,4800,5887,0
2018-11-27,5000,5000,4705,4825,13340,0
2018-11-28,4900,4950,4800,4800,2960,0
2018-11-29,4900,4900,4795,4800,4595,0
2018-11-30,4950,4950,4785,4835,7532,0
2018-12-03,5060,5060,4815,4930,6910,0
2018-12-04,4930,4990,4710,4730,9918,0
2018-12-05,4630,4765,4610,4630,10200,0
2018-12-06,4835,4835,4580,4635,4161,0
2018-12-07,4575,4670,4530,4600,16467,0
2018-12-10,4730,4730,4450,4545,8662,0
2018-12-11,4580,4580,4380,4395,9406,0
2018-12-12,4610,4610,4240,4395,11194,0
2018-12-13,4395,4650,4335,4400,5369,0
2018-12-14,4500,4500,4305,4395,1199,0
2018-12-17,4485,4485,4355,4400,2170,0
2018-12-18,4300,4390,4270,4270,4799,0
2018-12-19,4250,4335,4195,4200,2214,0
2018-12-20,4150,4200,4000,4060,20669,0
2018-12-21,4020,4080,3930,3970,12880,0
2018-12-24,3990,4230,3885,4000,15614,0
2018-12-26,4190,4190,3940,3950,17763,0
2018-12-27,3985,4155,3975,3980,12171,0
2018-12-28,4000,4150,3910,4150,19341,0
2019-01-02,4290,4290,4095,4175,7221,0
2019-01-03,4200,4365,4200,4250,7295,0
2019-01-04,4350,4350,4140,4350,6475,0
2019-01-07,4410,4560,4380,4460,5309,0
2019-01-08,4560,4560,4460,4525,5381,0
2019-01-09,4650,4650,4500,4535,4949,0
2019-01-10,4650,4650,4515,4595,4075,0
2019-01-11,4505,4595,4410,4440,3641,0
2019-01-14,4500,4500,4210,4250,4290,0
2019-01-15,4250,4250,4055,4135,13625,0
2019-01-16,4245,4245,4065,4070,14051,0
2019-01-17,4245,4245,4070,4090,2932,0
2019-01-18,4200,4995,4110,4500,44186,0
2019-01-21,4510,4650,4310,4460,18655,0
2019-01-22,4440,4440,4200,4210,11288,0
2019-01-23,4210,5410,4210,5030,405868,0
2019-01-24,5030,5050,4815,4925,66647,0
2019-01-25,4895,4970,4800,4890,21026,0
2019-01-28,4890,6110,4890,5520,348513,0
2019-01-29,5500,5500,5270,5270,40139,0
2019-01-30,5220,6000,5220,5700,171653,0
2019-01-31,5750,6040,5670,5740,45285,0
2019-02-01,5610,6050,5600,5850,32889,0
2019-02-07,6060,6060,5800,5880,16231,0
2019-02-08,5570,5970,5560,5810,14009,0
2019-02-11,5810,5870,5620,5690,10534,0
2019-02-12,5700,5700,5510,5650,8765,0
2019-02-13,5790,5790,5500,5620,7186,0
2019-02-14,5560,5620,5230,5230,11738,0
2019-02-15,5230,6100,5220,5440,62029,0
2019-02-18,5530,5530,5300,5360,8236,0
2019-02-19,5370,5470,5240,5300,6093,0
2019-02-20,5410,5410,5290,5370,5593,0
2019-02-21,5370,5480,5200,5230,10127,0
2019-02-22,5230,5340,5120,5260,1853,0
2019-02-25,5300,5460,4820,4845,41191,0
2019-02-26,4845,4950,4835,4920,11192,0
2019-02-27,4980,4980,4830,4950,8712,0
2019-02-28,5030,5140,4860,4860,24725,0
2019-03-04,4890,4890,4685,4700,32768,0
2019-03-05,4775,4795,4640,4665,7875,0
2019-03-06,4690,4765,4620,4740,5318,0
2019-03-07,4785,5830,4770,5320,295597,0
2019-03-08,5300,5300,5080,5210,31795,0
2019-03-11,5220,5440,5150,5410,34804,0
2019-03-12,5900,5950,5400,5520,36344,0
2019-03-13,5520,5600,5490,5600,19886,0
2019-03-14,5780,5780,5580,5590,9185,0
2019-03-15,5510,5730,5360,5700,19021,0
2019-03-18,5700,5890,5670,5690,35090,0
2019-03-19,5610,5690,5460,5570,21492,0
2019-03-20,5330,5560,5330,5400,7594,0
2019-03-21,5400,5400,5220,5380,6326,0
2019-03-22,5160,5670,5160,5290,7532,0
2019-03-25,5400,5400,5160,5350,4079,0
2019-03-26,5450,5450,5280,5300,14072,0
2019-03-27,5460,5460,5030,5130,28098,0
2019-03-28,5230,5230,4920,5100,7942,0
2019-03-29,5130,5130,4850,4990,14004,4990
2019-04-02,5070,5150,5010,5010,7017,5010
2019-04-03,5020,5180,4990,5040,12406,5040
2019-04-04,5160,5180,5020,5080,4812,5080
2019-04-05,5100,5250,5090,5230,17471,5230
2019-04-08,5350,5350,5240,5240,8543,5240
2019-04-09,5250,5390,5250,5280,11043,5280
2019-04-10,5260,5350,5220,5220,4128,5220
2019-04-11,5200,5300,5200,5260,6508,5260
2019-04-12,5350,5370,5260,5310,8104,5310
2019-04-15,5070,5440,5070,5340,9643,5340
2019-04-16,5450,5450,5140,5160,8641,5160
2019-04-17,5150,5490,5150,5430,23095,5430
2019-04-18,5500,5680,5360,5680,87023,5680
2019-04-19,6090,6090,5700,5750,51444,5750
2019-04-22,5750,5850,5580,5580,15235,5580
2019-04-23,5580,5610,5410,5530,8250,5530
2019-04-24,5430,5960,5350,5510,47643,5510
2019-04-25,5510,5510,5340,5340,11291,5340
2019-04-26,5480,5480,5230,5360,8795,5360
2019-04-29,5500,5520,5430,5430,16254,5430
2019-04-30,5360,5430,5270,5390,3441,5390
2019-05-02,5280,5730,5280,5690,32743,5690
2019-05-03,5790,5790,5580,5730,14108,5730
2019-05-07,5550,5900,5550,5900,49708,5900
2019-05-08,5900,5970,5840,5880,17930,5880
2019-05-09,5970,5970,5610,5740,21718,5740
2019-05-10,5750,5890,5490,5600,25644,5600
2019-05-13,5690,5690,5330,5450,30272,5450
2019-05-14,5150,5620,5150,5590,27531,5590
2019-05-15,5590,5600,5440,5600,8792,5600
2019-05-16,5590,5620,5330,5450,9099,5450
2019-05-17,5460,5540,5270,5270,5143,5270
2019-05-20,5250,5430,5080,5200,7384,5200
2019-05-21,5250,5550,5130,5210,18454,5210
2019-05-22,5290,5290,5180,5210,8136,5210
2019-05-23,5450,5450,5000,5050,8729,5050
2019-05-24,5000,5160,4935,5100,11416,5100
2019-05-27,5100,5180,4845,5070,3954,5070
2019-05-28,5060,5060,4850,4925,13054,4925
2019-05-29,4920,4925,4700,4900,20160,4900
2019-05-31,4955,5200,4930,5150,3982,5150
2019-06-03,5150,5150,5000,5100,6421,5100
2019-06-04,5100,5130,5020,5130,2639,5130
2019-06-05,5130,5250,4845,5140,8449,5140
2019-06-07,5080,5140,5030,5110,4303,5110
2019-06-10,5090,5240,5090,5230,16298,5230
2019-06-11,5230,5670,5230,5610,51771,5610
2019-06-12,5610,6210,5580,6080,190045,6080
2019-06-13,6030,6390,5900,5940,131509,5940
2019-06-14,6060,6070,5770,5880,61368,5880
2019-06-17,5880,6200,5780,6200,42770,6200
2019-06-18,6300,6770,6270,6600,239199,6600
2019-06-19,6390,6500,5880,6300,108701,6300
2019-06-20,6310,6660,6010,6630,118607,6630
2019-06-21,6620,7280,6570,7000,215500,7000
2019-06-24,7140,7480,7040,7270,190390,7270
2019-06-25,7270,7380,6920,7100,79070,7100
2019-06-26,7040,7040,6370,6400,110387,6400
2019-06-27,6400,7080,6300,6990,107034,6990
2019-06-28,6990,7400,6720,6990,117332,6990
2019-07-01,6990,7960,6820,7960,430180,7960
2019-07-02,8010,8210,7570,8000,279214,8000
2019-07-03,7760,7990,7200,7540,174036,7540
2019-07-04,7540,7560,7300,7500,40733,7500
2019-07-05,7470,7500,7280,7280,65042,7280
2019-07-08,7280,7280,6330,6500,138857,6500
2019-07-09,6510,6800,6350,6650,51203,6650
2019-07-11,6500,7210,6500,7190,105652,7190
2019-07-12,7280,7590,7130,7440,108067,7440
2019-07-15,7610,7650,7020,7100,37206,7100
2019-07-16,7290,7300,6570,6850,53481,6850
2019-07-17,6850,6850,6530,6610,36210,6610
2019-07-18,6610,7180,6610,7120,51617,7120
2019-07-19,7100,7150,6860,6860,45458,6860
2019-07-22,6750,7010,6540,6950,67495,6950
2019-07-23,7000,7340,6950,7150,106976,7150
2019-07-24,7120,7580,7080,7430,106630,7430
2019-07-25,7410,7680,7050,7410,113996,7410
2019-07-26,7410,7950,7200,7730,396457,7730
2019-07-29,7800,8240,7720,8090,425918,8090
2019-07-30,8030,8460,8030,8400,399219,8400
2019-07-31,8650,9240,8220,9000,642281,9000
2019-08-01,9130,9440,7700,7700,642043,7700
2019-08-02,7550,8130,6750,7800,362373,7800
2019-08-05,7700,8210,7500,7740,181915,7740
2019-08-06,7110,7690,7110,7440,118493,7440
2019-08-07,7580,7580,6910,7060,129688,7060
2019-08-08,7000,7140,6910,6990,67955,6990
2019-08-09,7020,8160,7020,8050,192033,8050
2019-08-12,8200,8500,8100,8250,122133,8250
2019-08-13,8220,8450,7900,8110,120037,8110
2019-08-14,8110,8410,8090,8230,107677,8230
2019-08-16,8230,8230,7700,7700,80593,7700
2019-08-19,7880,7940,7190,7200,49665,7200
2019-08-20,7580,8280,7280,8200,98442,8200
2019-08-21,8100,8540,8050,8260,226303,8260
2019-08-22,8500,8500,7770,8000,134747,8000
2019-08-23,7910,8020,7700,7730,58746,7730
2019-08-26,7400,7470,6900,7300,180243,7300
2019-08-27,7390,7660,7300,7440,61899,7440
2019-08-28,7680,7990,7300,7730,163070,7730
