Date,Open,High,Low,Close,Volume,Adj_Close
2018-05-08,128500,131000,127000,127500,590887,0
2018-05-09,128000,130000,127500,129000,355033,0
2018-05-10,130000,131000,127000,127000,637197,0
2018-05-11,127500,129500,127500,129500,308915,0
2018-05-14,129000,130000,127000,127500,443609,0
2018-05-15,127500,129500,127500,128500,410488,0
2018-05-16,128500,131000,127500,130500,520086,0
2018-05-17,130500,130500,128500,129000,249739,0
2018-05-18,131500,132000,129000,129500,333244,0
2018-05-21,131000,131500,129000,130000,239491,0
2018-05-23,129500,130500,128500,130000,328486,0
2018-05-24,130000,130500,129000,129000,310723,0
2018-05-25,128500,130000,128000,129500,334680,0
2018-05-28,130000,131000,128500,130500,318284,0
2018-05-29,130000,130000,128000,128500,258398,0
2018-05-30,127500,128000,124500,125000,647194,0
2018-05-31,126500,127000,125000,125500,491113,0
2018-06-01,125000,126500,124500,125000,441220,0
2018-06-04,124000,125500,123500,124000,430097,0
2018-06-05,124500,125000,123500,123500,383557,0
2018-06-07,124000,126500,123500,123500,437522,0
2018-06-08,124000,125000,123500,124000,281257,0
2018-06-11,124500,125500,124000,125500,226258,0
2018-06-12,126000,127000,125500,126500,282929,0
2018-06-14,126000,126000,122500,122500,608571,0
2018-06-15,123500,124000,121000,122000,391941,0
2018-06-18,121500,122000,119000,119500,537063,0
2018-06-19,118500,120500,115500,116500,479229,0
2018-06-20,116000,119000,116000,118000,254285,0
2018-06-21,117500,118000,115500,115500,335095,0
2018-06-22,115000,118500,115000,118000,199856,0
2018-06-25,118500,119000,117000,117000,191709,0
2018-06-26,116000,117500,115500,117000,186043,0
2018-06-27,116500,119000,116000,118000,210681,0
2018-06-28,118000,118000,116500,116500,148653,0
2018-06-29,117500,118000,115000,116500,288996,0
2018-07-02,117000,117500,115000,115000,247191,0
2018-07-03,116000,116000,112000,112500,296854,0
2018-07-04,112500,115500,112500,113500,241169,0
2018-07-05,113000,114500,112500,113500,125785,0
2018-07-06,113500,117000,113500,116000,295440,0
2018-07-09,115500,119500,115000,119000,396897,0
2018-07-10,119000,119500,117500,118000,277738,0
2018-07-11,117000,118000,116000,117000,197777,0
2018-07-12,117500,121500,117000,120500,514337,0
2018-07-13,118000,119500,115000,116000,557222,0
2018-07-16,116500,118500,116500,117500,301178,0
2018-07-17,117000,120500,117000,119500,326249,0
2018-07-18,120500,123500,119000,119500,325537,0
2018-07-19,120500,121500,119500,120500,184178,0
2018-07-20,121000,121000,119000,121000,148876,0
2018-07-23,121000,122500,120000,121500,234754,0
2018-07-24,122000,122000,121000,121500,159988,0
2018-07-25,122000,122000,119000,119000,193874,0
2018-07-26,121500,122500,119500,120500,297364,0
2018-07-27,120500,123500,120000,123000,229604,0
2018-07-30,122500,124000,122500,124000,144368,0
2018-07-31,124000,124000,122500,123500,187220,0
2018-08-01,123500,124500,122500,123000,165340,0
2018-08-02,123000,123500,120000,121000,199971,0
2018-08-03,122000,122500,121000,122000,114188,0
2018-08-06,122000,123000,121500,121500,192495,0
2018-08-07,122000,126000,122000,125000,342746,0
2018-08-08,125500,127500,124000,126000,330263,0
2018-08-09,126500,127000,125000,125500,363711,0
2018-08-10,125000,126000,122500,125500,362502,0
2018-08-13,125500,126500,122500,124000,220084,0
2018-08-14,124000,124000,122500,123500,214803,0
2018-08-16,122000,122500,120000,121500,240978,0
2018-08-17,122000,122500,121000,122000,134634,0
2018-08-20,122500,124000,121500,122000,161125,0
2018-08-21,122000,123000,121000,122000,218844,0
2018-08-22,122000,123500,121500,123500,215928,0
2018-08-23,124000,124000,122500,123500,145551,0
2018-08-24,123000,123500,122000,123500,179446,0
2018-08-27,123000,123000,121500,122000,252022,0
2018-08-28,122000,123000,121500,122000,278908,0
2018-08-29,122000,122000,121000,121500,167765,0
2018-08-30,121500,121500,119500,120500,267969,0
2018-08-31,120500,123000,120500,123000,334263,0
2018-09-03,122500,123500,122000,123500,172275,0
2018-09-04,123000,126000,123000,125000,327307,0
2018-09-05,125500,126500,124500,125000,264329,0
2018-09-06,125000,127000,125000,126500,212495,0
2018-09-07,126500,126500,124000,125000,252129,0
2018-09-10,124000,126000,124000,125500,227561,0
2018-09-11,125500,126500,125000,126000,193820,0
2018-09-12,126500,127000,124500,125000,178971,0
2018-09-13,126000,126000,124000,124000,348572,0
2018-09-14,124000,126500,124000,125500,445182,0
2018-09-17,125500,127500,125000,125500,316448,0
2018-09-18,125000,127000,124500,126000,380273,0
2018-09-19,126000,127000,123500,123500,430294,0
2018-09-20,123500,128500,123000,128500,780620,0
2018-09-21,125500,132500,125500,131000,10792548,0
2018-09-27,131500,132000,129500,131000,1184541,0
2018-09-28,130500,131000,129000,129500,1150059,0
2018-10-01,129000,130000,126000,128000,645801,0
2018-10-02,127500,128000,125500,126000,881307,0
2018-10-04,126500,128000,124000,124500,521251,0
2018-10-05,124000,125500,122500,125000,420125,0
2018-10-08,125000,126000,123500,124000,270875,0
2018-10-10,125000,126000,122500,123000,526456,0
2018-10-11,119000,120000,115000,115000,964966,0
2018-10-12,115000,118500,114000,117000,343638,0
2018-10-15,117000,117500,115000,115500,236264,0
2018-10-16,116000,117500,116000,116000,278733,0
2018-10-17,118000,118500,115000,116500,339508,0
2018-10-18,117000,117500,116000,116500,202546,0
2018-10-19,115500,117000,115000,117000,203349,0
2018-10-22,116500,117000,115500,116500,167855,0
2018-10-23,115500,116000,111500,112500,410895,0
2018-10-24,113000,114000,112000,113000,325352,0
2018-10-25,109500,111500,107000,109500,656440,0
2018-10-26,110000,110500,105000,106500,484300,0
2018-10-29,105500,108500,105000,105500,447698,0
2018-10-30,105000,110000,104500,108500,375492,0
2018-10-31,108500,109500,107000,108500,241189,0
2018-11-01,108500,110000,107000,107000,295893,0
2018-11-02,108000,112000,108000,111000,349348,0
2018-11-05,110000,110500,106500,108000,359767,0
2018-11-06,108500,109500,107500,109500,183400,0
2018-11-07,109000,111000,108000,108500,334230,0
2018-11-08,108000,109000,106500,106500,758007,0
2018-11-09,106500,107500,104500,105000,413487,0
2018-11-12,105000,105000,101000,102000,801697,0
2018-11-13,101000,106500,100500,106000,504236,0
2018-11-14,105500,107000,105000,105500,317828,0
2018-11-15,99900,103000,99400,103000,935318,0
2018-11-16,103000,105500,102000,103500,505266,0
2018-11-19,103500,105500,103000,104000,308271,0
2018-11-20,103500,104500,103000,104000,229365,0
2018-11-21,103000,103000,100500,102500,345850,0
2018-11-22,102500,102500,95800,96400,1017852,0
2018-11-23,96900,100500,96900,99200,447778,0
2018-11-26,99300,102000,99300,101500,340102,0
2018-11-27,102000,104000,101500,104000,428842,0
2018-11-28,104500,107000,104000,105000,444589,0
2018-11-29,106000,106500,104500,104500,372051,0
2018-11-30,105000,105500,102500,102500,468627,0
2018-12-03,104000,107000,103500,105500,358465,0
2018-12-04,106000,108000,105000,106000,378503,0
2018-12-05,104000,106000,104000,105000,224322,0
2018-12-06,106000,106000,103000,103500,267379,0
2018-12-07,104000,106000,104000,105500,239441,0
2018-12-10,104500,105500,103500,104500,205998,0
2018-12-11,109000,110000,105500,108000,823100,0
2018-12-12,108000,109500,107000,108000,450952,0
2018-12-13,108500,111500,108000,110000,1420586,0
2018-12-14,107000,108000,106000,108000,578677,0
2018-12-17,108500,109000,107000,108500,232402,0
2018-12-18,108000,110000,106500,109500,252538,0
2018-12-19,109500,110000,108000,108500,263340,0
2018-12-20,108000,108500,106500,107500,278775,0
2018-12-21,108000,108500,106500,107500,305214,105422
2018-12-24,107000,108000,106500,107000,174585,104932
2018-12-26,105500,106500,102500,103500,454206,101500
2018-12-27,104000,105000,103000,104500,272249,104500
2018-12-28,104500,106500,104500,105500,185250,105500
2019-01-02,105500,106500,103000,104000,246954,104000
2019-01-03,104000,106000,104000,104500,260189,104500
2019-01-04,104000,108000,104000,107000,267026,107000
2019-01-07,108500,109500,107500,108000,180052,108000
2019-01-08,108500,108500,106500,107000,150285,107000
2019-01-09,107000,110500,107000,109000,381972,109000
2019-01-10,109500,110000,107500,108500,354376,108500
2019-01-11,107500,109500,107500,109000,185721,109000
2019-01-14,110000,110500,108000,109500,232956,109500
2019-01-15,109500,111000,109000,110500,281229,110500
2019-01-16,110000,112000,110000,111000,221358,111000
2019-01-17,111000,112500,110500,111500,222043,111500
2019-01-18,112500,117000,112000,116500,461442,116500
2019-01-21,117500,117500,115000,115000,255690,115000
2019-01-22,114500,118000,114500,116500,441775,116500
2019-01-23,116500,119000,115500,117500,449789,117500
2019-01-24,117000,118500,116000,117500,257380,117500
2019-01-25,116500,117500,115000,117500,371441,117500
2019-01-28,117000,119500,116500,118000,262312,118000
2019-01-29,117000,119500,116500,119500,235761,119500
2019-01-30,120000,120000,118500,119500,207475,119500
2019-01-31,120500,120500,119000,120000,232564,120000
2019-02-01,119500,120000,116500,117500,304050,117500
2019-02-07,117000,119000,116000,117500,208139,0
2019-02-08,117000,117500,114500,115500,224601,0
2019-02-11,116000,117500,115500,116500,148663,0
2019-02-12,117000,118000,116500,117000,167821,0
2019-02-13,117500,118000,116000,117500,184178,0
2019-02-14,116500,117500,114000,117500,396098,0
2019-02-15,116000,116500,115000,116000,247184,0
2019-02-18,116000,117000,115500,116500,176452,0
2019-02-19,116000,117000,115500,116000,163311,0
2019-02-20,116500,118500,116000,117500,295796,0
2019-02-21,117500,117500,116000,116000,153730,0
2019-02-22,116500,116500,115000,115500,154128,0
2019-02-25,115500,116000,114500,115500,164304,0
2019-02-26,115500,116500,115000,116500,156874,0
2019-02-27,116000,117000,115500,116500,178289,0
2019-02-28,117000,117500,115500,115500,286010,0
2019-03-04,116000,116500,112500,113000,334481,0
2019-03-05,112500,113000,111500,112500,209111,0
2019-03-06,113000,113000,110000,110500,319989,0
2019-03-07,111000,111500,109000,110000,239895,0
2019-03-08,109000,110000,109000,109500,148726,0
2019-03-11,109500,109500,107500,108500,182711,0
2019-03-12,109500,110500,109000,110000,179525,0
2019-03-13,109500,110000,107500,108000,253493,0
2019-03-14,108500,109000,108000,108000,368304,0
2019-03-15,107000,110500,107000,110500,443320,0
2019-03-18,110000,110500,109000,110000,148661,0
2019-03-19,109500,110500,109000,110000,119965,0
2019-03-20,109500,110000,108500,110000,158205,0
2019-03-21,109500,110500,109000,109000,203572,0
2019-03-22,109500,110000,107500,107500,182960,0
2019-03-25,106500,107500,106000,106000,153740,0
2019-03-26,106500,107000,105000,106000,244240,0
2019-03-27,106000,108500,106000,108000,195219,0
2019-03-28,107500,107500,105500,106500,149730,0
2019-03-29,106500,108000,106500,107000,126997,107000
2019-04-02,108000,109500,108000,109000,138193,109000
2019-04-03,108500,112500,108500,112500,270613,112500
2019-04-04,112000,112000,111000,111500,198950,111500
2019-04-05,111500,112500,110500,111000,110163,111000
2019-04-08,111000,111500,110000,110500,114346,110500
2019-04-09,110500,112500,110000,111500,140766,111500
2019-04-10,111000,111500,109000,111000,178757,111000
2019-04-11,111000,112000,110000,111500,334805,111500
2019-04-12,112000,112000,110500,111500,129564,111500
2019-04-15,111500,112500,110500,111000,197554,111000
2019-04-16,111000,113000,110500,113000,194518,113000
2019-04-17,113500,114000,112000,113000,153006,113000
2019-04-18,112000,113000,110500,111000,146589,111000
2019-04-19,111500,111500,110000,111500,123875,111500
2019-04-22,112000,112000,110500,111500,182962,111500
2019-04-23,111000,113000,111000,112500,145151,112500
2019-04-24,112500,113000,110500,110500,142309,110500
2019-04-25,107500,108500,104500,105000,745585,105000
2019-04-26,104000,104500,102000,103000,414118,103000
2019-04-29,102500,104000,101500,103500,302138,103500
2019-04-30,103500,104000,101500,102500,329012,102500
2019-05-02,102000,103500,101500,103000,239407,103000
2019-05-03,102500,103000,101000,101500,203029,101500
2019-05-07,99800,101500,99700,101000,332020,101000
2019-05-08,100000,100500,99600,100500,370560,100500
2019-05-09,100500,100500,97500,97500,683371,97500
2019-05-10,97500,99300,97500,98900,267354,98900
2019-05-13,98100,100500,98100,99300,235235,99300
2019-05-14,99200,100500,98700,98900,305717,98900
2019-05-15,99100,100000,98700,99900,251422,99900
2019-05-16,0,0,0,0,0,0
2019-05-17,98500,98800,97400,97400,193213,97400
2019-05-20,97000,98200,96200,96600,234785,96600
2019-05-21,96100,96600,95700,95900,373974,95900
2019-05-22,96100,96400,95300,95700,291538,95700
2019-05-23,95800,95900,93800,94500,374978,94500
2019-05-24,94100,94500,93400,93500,280077,93500
2019-05-27,93400,94000,93100,93500,268158,93500
2019-05-28,93500,94000,93300,93600,859250,93600
2019-05-29,93400,93600,90700,91500,407203,91500
2019-05-30,90900,92100,90900,91400,357779,91400
2019-05-31,91200,92400,90800,92300,340937,92300
2019-06-03,91900,93000,91300,92800,405453,92800
2019-06-04,93000,93400,92300,92600,233090,92600
2019-06-05,93200,93300,92800,93000,234027,93000
2019-06-07,93300,93300,91700,92800,264534,92800
2019-06-10,93000,93100,92100,93100,263512,93100
2019-06-11,92700,93800,92600,93700,245768,93700
2019-06-12,93800,94100,93400,93800,190537,93800
2019-06-13,93400,93700,92300,92400,569139,92400
2019-06-14,92500,93200,92400,92800,226670,92800
2019-06-17,92800,92900,91600,91900,229402,91900
2019-06-18,92000,92400,91600,92200,150723,92200
2019-06-19,92900,94200,92500,94000,217378,94000
2019-06-20,94000,97000,93900,96400,406574,96400
2019-06-21,96100,96500,95200,95400,272771,95400
2019-06-24,96200,96200,95400,95900,175071,95900
2019-06-25,96400,97100,95300,96100,221170,96100
2019-06-26,96100,96300,95400,95900,154167,95900
2019-06-27,95800,97000,94800,96400,224316,96400
2019-06-28,95800,96300,95500,95700,164589,95700
2019-07-01,96600,97000,95900,96000,202151,96000
2019-07-02,95600,96000,95000,95200,135944,95200
2019-07-03,95200,95700,93800,94000,171139,94000
2019-07-04,94000,95300,93800,95000,153761,95000
2019-07-05,94800,96000,94500,96000,138759,96000
2019-07-08,95600,95900,92700,93000,253680,93000
2019-07-09,92900,93400,92100,92300,189958,92300
2019-07-10,92300,92800,91300,91300,259798,91300
2019-07-11,91300,94100,91200,93300,380494,93300
2019-07-12,93500,94200,93400,93600,140395,93600
2019-07-15,93300,93600,92300,93100,142621,93100
2019-07-16,93100,94400,92900,94400,187477,94400
2019-07-17,94000,94000,93200,93700,119778,93700
2019-07-18,93200,93400,91700,92100,196568,92100
2019-07-19,92100,93900,92000,93400,180782,93400
2019-07-22,93400,95200,93200,93300,162527,93300
2019-07-23,93300,95800,93200,95300,256685,95300
2019-07-24,94900,96000,94800,94800,205282,94800
2019-07-25,94600,94600,92000,92700,253018,92700
2019-07-26,91900,95200,91800,94500,286882,94500
2019-07-29,94000,94100,91800,92300,213772,92300
2019-07-30,92300,92800,91700,91800,138188,91800
2019-07-31,92200,92700,91500,91700,222618,91700
2019-08-01,91500,92300,90700,91800,175011,91800
2019-08-02,90700,91300,89300,90100,322615,90100
2019-08-05,89700,89900,87500,87600,365122,87600
2019-08-06,85400,87200,85000,85800,508187,85800
2019-08-07,85800,86600,84100,84500,347998,84500
2019-08-08,85200,85700,84400,84400,423563,84400
2019-08-09,85100,86500,85100,85400,215221,85400
2019-08-12,84900,89400,84900,89000,364139,89000
2019-08-13,88000,89100,87500,88500,215556,88500
2019-08-14,89400,89500,87700,87700,200433,87700
2019-08-16,87000,87400,86100,87100,143093,87100
2019-08-19,87100,89700,87100,89500,168928,89500
