Date,Open,High,Low,Close,Volume,Adj_Close
2018-04-30,25400,26300,25200,26100,535675,0
2018-05-02,26000,26400,25500,25900,248725,0
2018-05-03,25900,25900,25900,25900,0,0
2018-05-04,25900,25900,25900,25900,0,0
2018-05-08,25900,25900,25900,25900,0,0
2018-05-09,24800,25400,23550,24850,510568,0
2018-05-10,24950,25600,24550,25500,286541,0
2018-05-11,25650,26650,25450,26600,555223,0
2018-05-14,26500,26600,24500,25600,441893,0
2018-05-15,25600,26300,25100,26000,350072,0
2018-05-16,0,0,0,0,0,0
2018-05-17,27000,27750,26650,27350,335099,0
2018-05-18,27550,28200,27350,28000,380173,0
2018-05-21,28200,28200,26550,26850,439938,0
2018-05-23,27200,27550,26500,27150,332965,0
2018-05-24,27200,27450,26750,27450,152537,0
2018-05-25,27100,27200,25000,26400,328894,0
2018-05-28,26200,26550,25500,26450,356821,0
2018-05-29,26650,27000,26050,26700,199575,0
2018-05-30,26900,27900,26300,27900,521422,0
2018-05-31,28250,29350,27800,29150,1021032,0
2018-06-01,29150,29750,28800,29400,495106,0
2018-06-04,29500,29850,28850,29650,444505,0
2018-06-05,29650,30150,29000,30000,401417,0
2018-06-07,30200,30650,29600,30250,444021,0
2018-06-08,30100,30250,29250,29800,370501,0
2018-06-11,30150,30550,29900,30450,424070,0
2018-06-12,30600,32500,30350,32500,656053,0
2018-06-14,33100,33600,32200,32850,796640,0
2018-06-15,32950,34600,32450,32450,904706,0
2018-06-18,32500,34150,30750,31850,772276,0
2018-06-19,31900,33050,31400,32150,613250,0
2018-06-20,32150,33950,32000,33700,659044,0
2018-06-21,33700,35900,33550,34500,909218,0
2018-06-22,34500,35750,33600,34850,453139,0
2018-06-25,34900,36900,34500,36500,569540,0
2018-06-26,36200,36250,34000,34200,808481,0
2018-06-27,34850,35400,34300,35150,534252,0
2018-06-28,34200,35000,33350,34050,541765,0
2018-06-29,34450,34500,33000,33650,737220,0
2018-07-02,33550,35000,33550,33950,532965,0
2018-07-03,34650,36000,34550,35600,501535,0
2018-07-04,35600,35600,33650,34450,312562,0
2018-07-05,34550,34800,33500,34700,281410,0
2018-07-06,35000,35000,33000,34750,302610,0
2018-07-09,34550,34900,33600,34500,275506,0
2018-07-10,34500,34850,33750,34350,288569,0
2018-07-11,34150,35000,32700,32700,480423,0
2018-07-12,32400,33500,31900,33250,654952,0
2018-07-13,33900,35400,33550,34750,563944,0
2018-07-16,35000,35100,34500,34500,339879,0
2018-07-17,34450,34800,33300,34200,397184,0
2018-07-18,33800,34800,32400,33000,476054,0
2018-07-19,33000,33300,30950,31900,910653,0
2018-07-20,31900,33200,31350,32500,578217,0
2018-07-23,32800,32900,30750,31050,358507,0
2018-07-24,31000,33800,30900,33500,849976,0
2018-07-25,33800,34100,33150,33250,317122,0
2018-07-26,33700,34200,32300,34200,384666,0
2018-07-27,34000,34500,33650,34150,212475,0
2018-07-30,34150,34150,32200,32850,360921,0
2018-07-31,32800,32800,30800,31700,524087,0
2018-08-01,31800,32600,31350,32350,253074,0
2018-08-02,32300,32300,30200,30400,474991,0
2018-08-03,31500,32350,31450,31950,558546,0
2018-08-06,32550,32700,30700,30750,345497,0
2018-08-07,30800,31250,29150,30350,842884,0
2018-08-08,30550,31300,29900,30450,331987,0
2018-08-09,31100,32000,30200,31700,293190,0
2018-08-10,31700,33500,31700,32650,439970,0
2018-08-13,32650,32750,31950,32050,227167,0
2018-08-14,31800,36000,31800,34900,1136999,0
2018-08-16,35300,38800,35050,38000,1459504,0
2018-08-17,38400,39800,37900,39100,741143,0
2018-08-20,39250,40250,38850,39200,393147,0
2018-08-21,39600,40850,38250,38950,741228,0
2018-08-22,39200,40700,39200,39850,761134,0
2018-08-23,40050,41450,39550,41400,488733,0
2018-08-24,41100,42700,40900,42700,457626,0
2018-08-27,42700,43200,41400,42000,636033,0
2018-08-28,42500,43200,40550,41550,736226,0
2018-08-29,41200,42600,40700,41400,558347,0
2018-08-30,41400,41700,40250,41400,434492,0
2018-08-31,41400,41900,40800,41750,443898,0
2018-09-03,41950,42000,39750,40050,515454,0
2018-09-04,40200,40400,39350,39700,502929,0
2018-09-05,40050,41350,39700,39800,494437,0
2018-09-06,40600,41650,40500,41550,661505,0
2018-09-07,41450,41450,38500,39500,921097,0
2018-09-10,39500,40850,39150,40850,350246,0
2018-09-11,40850,41500,39950,40900,387563,0
2018-09-12,41700,42750,40700,40950,399533,0
2018-09-13,41200,41450,40250,41200,381794,0
2018-09-14,41500,41500,39750,40500,551534,0
2018-09-17,40600,40700,39700,40100,194387,0
2018-09-18,40500,41650,40350,41600,364474,0
2018-09-19,41800,42350,40150,40750,323193,0
2018-09-20,40500,41700,40500,41500,304328,0
2018-09-21,41850,42550,40600,41750,507120,0
2018-09-27,41800,45600,41000,45500,837411,0
2018-09-28,45100,45300,43800,44900,589469,0
2018-10-01,44900,45400,44300,44500,407708,0
2018-10-02,44500,44700,43350,44250,227958,0
2018-10-04,45000,45000,42700,43800,337892,0
2018-10-05,43000,43450,41750,42850,395110,0
2018-10-08,42500,42850,40850,41250,292395,0
2018-10-10,41650,41650,40450,41500,417851,0
2018-10-11,39900,40500,38700,39550,600217,0
2018-10-12,39900,43800,39650,43500,754418,0
2018-10-15,43950,44500,42900,43500,426389,0
2018-10-16,44150,44200,42350,42500,356703,0
2018-10-17,43000,43700,42800,43350,300673,0
2018-10-18,43450,44500,43200,43850,410329,0
2018-10-19,43900,45500,43150,44800,412673,0
2018-10-22,44300,46950,44200,46050,670755,0
2018-10-23,46300,47150,45150,45650,409932,0
2018-10-24,46100,46600,42400,44650,602731,0
2018-10-25,42450,44300,42250,43800,571019,0
2018-10-26,43850,45300,41650,44000,530372,0
2018-10-29,43850,44950,42000,44350,445754,0
2018-10-30,43200,44300,36200,40700,1560869,0
2018-10-31,41950,42550,39000,42050,648408,0
2018-11-01,42150,44800,42050,43200,606011,0
2018-11-02,44850,44900,43600,44600,611759,0
2018-11-05,44650,45450,44300,44600,421959,0
2018-11-06,45400,47800,44550,46800,700751,0
2018-11-07,47250,48800,46350,48750,549905,0
2018-11-08,49100,50000,46800,47400,619484,0
2018-11-09,47400,47950,45550,47300,898178,0
2018-11-12,47450,53400,46400,52700,1672676,0
2018-11-13,52700,54300,50700,52600,1071416,0
2018-11-14,54700,56500,53200,55300,1697340,0
2018-11-15,55500,57800,55100,55900,757971,0
2018-11-16,55900,56200,55000,55400,471400,0
2018-11-19,55400,56700,53900,56000,604344,0
2018-11-20,55300,56800,53300,54400,745160,0
2018-11-21,53800,55300,53500,54700,589827,0
2018-11-22,54100,56700,54100,55400,504915,0
2018-11-23,55500,56100,54400,55600,430598,0
2018-11-26,55800,56500,53900,56100,618477,0
2018-11-27,56200,58000,55600,56200,602232,0
2018-11-28,56500,56700,54700,55200,569277,0
2018-11-29,55500,55500,50600,51600,1712890,0
2018-11-30,52000,53100,50800,50800,5318873,0
2018-12-03,50900,52200,48350,50000,1223912,0
2018-12-04,51000,53900,50500,53200,1098228,0
2018-12-05,52500,54500,51100,54300,914203,0
2018-12-06,54900,55900,52100,54100,592557,0
2018-12-07,54300,54700,52300,54700,396113,0
2018-12-10,53600,54400,51700,52800,526180,0
2018-12-11,53300,53300,52300,53300,429138,0
2018-12-12,53600,53700,50900,52200,715885,0
2018-12-13,52300,52900,51300,51900,354933,0
2018-12-14,51900,52000,49850,50500,448013,0
2018-12-17,49900,50900,48500,50100,695426,0
2018-12-18,49800,52700,49800,52500,626768,0
2018-12-19,52500,54300,52100,54000,479374,0
2018-12-20,53000,53000,50100,50100,661207,50100
2018-12-21,50100,50900,48750,50400,555557,50400
2018-12-24,49550,50100,48950,49000,237806,49000
2018-12-26,47850,49450,47800,49000,440269,49000
2018-12-27,51400,52800,50500,51000,754655,51000
2018-12-28,51500,54000,51000,53500,511197,53500
2019-01-02,53300,54300,51000,51100,317655,51100
2019-01-03,52200,52400,49100,49750,488654,49750
2019-01-04,49200,49400,46650,49050,698373,49050
2019-01-07,49500,49900,47850,48100,388470,48100
2019-01-08,47900,48450,47400,48100,277356,48100
2019-01-09,47800,48500,46300,47000,717774,47000
2019-01-10,47300,47350,45400,47100,703322,47100
2019-01-11,47150,48450,47150,48450,522268,48450
2019-01-14,47800,48350,46600,46800,446410,46800
2019-01-15,47300,48300,47200,47700,465108,47700
2019-01-16,48100,48700,47650,48500,303676,48500
2019-01-17,48900,48900,46750,47250,414832,47250
2019-01-18,47450,48300,47400,48200,284810,48200
2019-01-21,48600,49400,47650,49000,592938,49000
2019-01-22,49000,49500,48400,49350,275544,49350
2019-01-23,49300,49300,48150,48700,310659,48700
2019-01-24,48750,49050,47250,47950,345822,47950
2019-01-25,47950,47950,46050,46500,815342,46500
2019-01-28,46600,47400,46150,47400,403480,47400
2019-01-29,47100,47300,46200,47100,301026,47100
2019-01-30,46650,47750,46650,47450,339092,47450
2019-01-31,47950,47950,47300,47600,181121,47600
2019-02-01,47600,47800,46350,47100,270532,47100
2019-02-07,47200,49550,47200,48900,772731,0
2019-02-08,48500,48850,44850,45000,1214766,0
2019-02-11,45250,45250,41650,44250,1589898,0
2019-02-12,44550,44900,44150,44300,295569,0
2019-02-13,44350,46650,44350,45850,729473,0
2019-02-14,46450,49050,46300,48550,891263,0
2019-02-15,49000,49100,47150,47500,407855,0
2019-02-18,48700,49300,48100,48950,559613,0
2019-02-19,49200,50400,48350,49750,521842,0
2019-02-20,50200,50400,48500,49000,411737,0
2019-02-21,49000,53000,48700,52000,750851,0
2019-02-22,52100,52800,51300,52400,366697,0
2019-02-25,53300,53500,51300,52300,457360,0
2019-02-26,52800,55800,52300,54900,900786,0
2019-02-27,57100,58000,54100,56600,991435,0
2019-02-28,56700,56700,53900,55600,629231,0
2019-03-04,57500,58500,56100,57600,525947,0
2019-03-05,58100,58300,56800,57800,364564,0
2019-03-06,58500,61100,58200,60300,1119552,0
2019-03-07,60700,63100,60400,63000,828139,0
2019-03-08,62400,63700,61100,62000,406253,0
2019-03-11,62700,63100,61300,62400,361231,0
2019-03-12,62900,64600,61600,64500,504360,0
2019-03-13,65400,67300,65100,66500,699636,0
2019-03-14,66600,66800,64700,64800,627106,0
2019-03-15,65600,67000,64000,65400,985021,0
2019-03-18,66200,67200,65100,67200,449242,0
2019-03-19,68100,68500,65400,65400,444399,0
2019-03-20,66500,70500,66200,70200,1035491,0
2019-03-21,71000,73700,68600,71000,552675,0
2019-03-22,72200,73600,68900,73200,545047,0
2019-03-25,72000,72600,70800,71400,328068,0
2019-03-26,72300,73900,71200,73800,373358,0
2019-03-27,74400,76900,74400,74700,447654,0
2019-03-28,74800,76700,74200,74500,325098,0
2019-03-29,75100,78000,73800,78000,437524,78000
2019-04-02,78500,78600,74700,75800,483881,75800
2019-04-03,75400,75500,71300,72400,1111426,72400
2019-04-04,72000,74100,69800,73800,662407,73800
2019-04-05,73800,74400,72100,73600,320206,73600
2019-04-08,73600,75700,73500,75500,393294,75500
2019-04-09,76600,76600,74100,75000,282838,75000
2019-04-10,74700,77100,74200,77100,429643,77100
2019-04-11,77200,78500,76800,78300,380616,78300
2019-04-12,78700,81100,78100,80200,443214,80200
2019-04-15,80900,81700,79600,80200,434755,80200
2019-04-16,81400,83000,80400,82000,316332,82000
2019-04-17,81900,82000,77100,77800,620753,77800
2019-04-18,77500,77700,74900,75000,524731,75000
2019-04-19,76500,78200,75400,76300,275855,76300
2019-04-22,77300,77800,76000,76600,166266,76600
2019-04-23,76900,79400,75900,79100,280294,79100
2019-04-24,79500,80500,79000,80200,294381,80200
2019-04-25,80200,80700,78800,79700,227821,79700
2019-04-26,80000,80100,78100,79500,228464,79500
2019-04-29,79400,80900,78900,80900,214119,80900
2019-04-30,81000,82700,81000,82400,287091,82400
2019-05-02,82500,82600,79200,80500,379629,80500
2019-05-03,80500,82800,80100,81000,433980,81000
2019-05-07,79900,81900,79400,81300,267957,81300
2019-05-08,80200,81000,79000,79000,239095,79000
2019-05-09,75100,78400,73500,76500,514883,76500
2019-05-10,77000,79200,76300,78200,340295,78200
2019-05-13,77600,80000,77600,77900,233532,77900
2019-05-14,76500,77900,76500,76900,286328,76900
2019-05-15,77500,78700,75000,77800,469288,77800
2019-05-16,0,0,0,0,0,0
2019-05-17,82900,86400,81000,85300,784672,85300
2019-05-20,87000,87900,85100,85800,327478,85800
2019-05-21,85800,86400,82200,83100,381493,83100
2019-05-22,84600,86100,83200,85300,661233,85300
2019-05-23,86000,86000,81600,83600,540673,83600
2019-05-24,82400,84500,81900,83600,311530,83600
2019-05-27,83800,85100,81600,82000,268075,82000
2019-05-28,82100,83100,80300,80700,471017,80700
2019-05-29,80700,81800,80000,80300,313625,80300
2019-05-30,80200,80600,75200,77700,645404,77700
2019-05-31,77500,78100,73800,78000,877095,78000
2019-06-03,78000,78000,73800,75400,966556,75400
2019-06-04,75500,76400,73600,74200,525945,74200
2019-06-05,74800,75800,74200,74700,283866,74700
2019-06-07,74400,79000,74100,78500,588681,78500
2019-06-10,79200,80000,76800,78700,449975,78700
2019-06-11,79800,81500,78800,80400,337609,80400
2019-06-12,80300,81800,79700,80900,472119,80900
2019-06-13,82400,83400,80400,81000,2009078,81000
2019-06-14,80800,84900,80100,84600,662123,84600
2019-06-17,85500,85500,83300,84200,236567,84200
2019-06-18,84200,84900,82100,82100,386712,82100
2019-06-19,82100,83300,81100,82600,283518,82600
2019-06-20,84000,84000,81100,81500,210074,81500
2019-06-21,81500,82100,81000,81600,271152,81600
2019-06-24,81100,82000,78400,79700,226251,79700
2019-06-25,80800,80900,79200,80000,184518,80000
2019-06-26,79300,79300,77100,77200,282918,77200
2019-06-27,76400,77300,75000,76000,337931,76000
2019-06-28,75200,77200,75000,76700,371684,76700
2019-07-01,77500,78500,76800,76900,239100,76900
2019-07-02,76900,79500,76500,78300,273123,78300
2019-07-03,79500,79500,76000,76400,239202,76400
2019-07-04,76200,77200,75200,76600,234927,76600
2019-07-05,76700,76800,74700,75100,212050,75100
2019-07-08,74500,76100,72700,73600,283369,73600
2019-07-09,72900,74400,71200,71300,498032,71300
2019-07-10,70500,73500,70500,72400,379498,72400
2019-07-11,71700,72400,68300,71500,642300,71500
2019-07-12,72300,73500,71800,72500,448594,72500
2019-07-15,72200,72300,69100,69600,500145,69600
2019-07-16,70200,71200,69500,69600,378156,69600
2019-07-17,69600,70500,68200,68400,333235,68400
2019-07-18,68900,70500,68600,69900,359234,69900
2019-07-19,69400,70500,68500,69700,504911,69700
2019-07-22,69800,71200,69600,70200,421132,70200
2019-07-23,70200,70500,68400,69000,545874,69000
2019-07-24,69100,70100,67100,67800,385683,67800
2019-07-25,68000,69600,66200,67600,502824,67600
2019-07-26,67700,67900,65200,66600,334864,66600
2019-07-29,66700,67000,64000,64600,209103,64600
2019-07-30,64700,67300,64300,67000,338154,67000
2019-07-31,67900,69600,66200,67500,420153,67500
2019-08-01,66200,68900,62500,67200,504223,67200
2019-08-02,66500,67500,64900,65100,365750,65100
2019-08-05,64500,66000,63500,63700,324886,63700
2019-08-06,62000,65400,60100,62500,402448,62500
2019-08-07,62700,63900,62100,62400,318099,62400
2019-08-08,62400,65200,61300,63600,637313,63600
2019-08-09,64200,65300,63600,64300,390319,64300
2019-08-12,65100,66200,63500,64900,536742,64900
2019-08-13,65000,71000,63500,65100,1504202,65100
