"Date","Open","High","Low","Close","Volume","Adj_Close"
"2017-11-14",2005,2015,2005,2010,1092,2010
"2017-11-15",2000,2010,1995,1995,54702,1995
"2017-11-16",2015,2015,1990,1995,2752,1995
"2017-11-17",1995,2010,1980,2000,22847,2000
"2017-11-20",1995,2010,1985,2005,52279,2005
"2017-11-21",2000,2000,1970,1995,71312,1995
"2017-11-22",1995,2000,1990,2000,11872,2000
"2017-11-23",1995,2000,1990,2000,4119,2000
"2017-11-24",2000,2005,2000,2000,18440,2000
"2017-11-27",1990,2000,1990,1995,6127,1995
"2017-11-28",1995,2010,1990,2005,26295,2005
"2017-11-29",1990,2000,1990,2000,2154,2000
"2017-11-30",2005,2015,2000,2015,17096,2015
"2017-12-01",2015,2020,2010,2015,16189,2015
"2017-12-04",2010,2015,2010,2015,5766,2015
"2017-12-05",2000,2015,1995,2015,2710,2015
"2017-12-06",1995,2015,1995,2015,1647,2015
"2017-12-07",2005,2005,2005,2005,21,2005
"2017-12-08",1995,2015,1990,2010,13519,2010
"2017-12-11",2005,2005,2005,2005,1,2005
"2017-12-12",2015,2015,2000,2015,6921,2015
"2017-12-13",2020,2040,1990,2040,6711,2040
"2017-12-14",2000,2020,1990,2020,7172,2020
"2017-12-15",2020,2020,1990,2010,4074,2010
"2017-12-18",2010,2010,2010,2010,0,2010
"2017-12-19",2015,2015,1990,2010,3004,2010
"2017-12-21",2010,2010,1995,2000,4905,2000
"2017-12-22",2010,2010,1990,2000,4458,2000
"2017-12-26",2000,2000,1990,1995,191,1995
"2017-12-27",1990,2000,1990,2000,5227,2000
"2017-12-28",1990,1990,1990,1990,21612,1990
"2018-01-01",1990,1990,1990,1990,0,1990
"2018-01-02",2000,2005,1985,2000,87187,2000
"2018-01-03",2000,2000,2000,2000,0,2000
"2018-01-04",2000,2005,1995,2005,16490,2005
"2018-01-05",2000,2010,1995,2010,18861,2010
"2018-01-08",2010,2010,2010,2010,0,2010
"2018-01-09",2015,2015,2000,2015,658,2015
"2018-01-10",2010,2015,2000,2015,5845,2015
"2018-01-11",2015,2015,2015,2015,0,2015
"2018-01-12",2010,2015,2005,2010,8131,2010
"2018-01-15",2010,2015,1995,2000,70155,2000
"2018-01-16",2000,2010,2000,2005,21048,2005
"2018-01-17",2010,2010,2000,2005,20061,2005
"2018-01-18",1995,2005,1995,2000,9914,2000
"2018-01-19",2000,2010,2000,2010,13699,2010
"2018-01-22",2000,2005,2000,2000,7334,2000
"2018-01-23",2010,2010,2000,2010,4857,2010
"2018-01-24",2005,2010,2005,2010,8331,2010
"2018-01-25",2010,2010,2010,2010,0,2010
"2018-01-26",2000,2010,2000,2005,1164,2005
"2018-01-29",2010,2010,2005,2010,9094,2010
"2018-01-30",2000,2015,2000,2015,20796,2015
"2018-01-31",2015,2015,2015,2015,0,2015
"2018-02-01",2015,2020,2005,2015,7634,2015
"2018-02-02",2020,2020,2005,2015,975,2015
"2018-02-05",2010,2015,2005,2015,16583,2015
"2018-02-06",2015,2015,2005,2015,6901,2015
"2018-02-07",2010,2015,2010,2015,18686,2015
"2018-02-08",2010,2015,2010,2015,931,2015
"2018-02-09",2020,2020,2000,2015,17044,2015
"2018-02-12",2020,2020,2000,2015,64016,2015
"2018-02-13",2020,2020,2005,2015,7908,2015
"2018-02-14",2005,2015,2005,2010,12823,2010
"2018-02-19",2020,2020,2005,2010,4854,2010
"2018-02-20",2005,2015,2000,2010,42737,2010
"2018-02-21",2015,2015,2010,2010,31520,2010
"2018-02-22",2015,2015,2010,2010,47886,2010
"2018-02-23",2015,2020,2010,2020,105563,2020
"2018-02-26",2020,2020,2015,2015,8246,2015
"2018-02-27",2020,2020,2015,2015,17616,2015
"2018-02-28",2020,2020,2015,2015,15495,2015
"2018-03-02",2020,2025,2015,2025,55491,2025
"2018-03-05",2020,2025,2020,2025,1330,2025
"2018-03-06",2020,2025,2015,2020,55266,2020
"2018-03-08",2020,2025,2015,2025,6243,2025
"2018-03-09",2025,2030,2020,2030,5230,2030
"2018-03-12",2020,2025,2020,2025,5756,2025
"2018-03-13",2025,2030,2025,2025,49594,2025
"2018-03-14",2025,2030,2025,2030,16573,2030
"2018-03-15",2030,2030,2025,2025,40428,2025
"2018-03-16",2025,2030,2025,2030,5135,2030
"2018-03-19",2025,2035,2025,2035,39097,2035
"2018-03-21",2025,2025,2020,2025,90071,2025
"2018-03-22",2025,2025,2020,2020,22278,2020
"2018-03-23",2030,2030,2025,2030,60745,2030
"2018-03-26",2020,2025,2020,2025,30029,2025
"2018-03-27",2030,2030,2025,2025,4560,2025
"2018-03-28",2025,2025,2025,2025,39832,2025
"2018-03-29",2025,2030,2025,2025,58245,2025
